EventID,Year,Month,Day,Hour,minute,second,Easting (m),Northing (m),TVD (m),MW,MWBB,MWg,MLBB,MLg
271,2016,11,1,14,15,20.478,484043,6022173,3505,-0.26,-0.07,-0.94,-1.31,-2
272,2016,11,1,14,15,24.366,484085,6022222,3539,-0.11,       NaN,-0.69,-1.32,-1.6
273,2016,11,1,14,15,42.838,484008,6022195,3504,-0.27,       NaN,-0.85,-1.13,-1.87
274,2016,11,1,14,15,53.77,484018,6022249,3519,0.05,       NaN,-0.53,-0.71,-1.33
275,2016,11,1,14,19,33.43,484058,6022169,3500,-0.28,-0.08,-0.97,-1.35,-2.09
276,2016,11,1,14,20,37.964,484023,6022214,3517,-0.27,       NaN,-0.85,-1.18,-1.87
277,2016,11,1,14,20,53.614,484085,6022222,3528,0.05,       NaN,-0.53,-1.36,-1.33
278,2016,11,1,14,21,6.556,484028,6022239,3511,-0.2,       NaN,-0.78,-1.1,-1.73
279,2016,11,1,14,21,25.2,484076,6022261,3103,-0.38,       NaN,-0.96,-1.4,-2.05
280,2016,11,1,14,22,8.29,484088,6022199,3360,-0.09,0.02,-0.74,-0.98,-1.69
281,2016,11,1,14,24,8.29,484085,6022172,3637,-0.14,-0.13,-0.72,-1.32,-1.67
282,2016,11,1,14,28,52.852,484023,6022214,3485,-0.01,0.07,-0.66,-0.86,-1.52
283,2016,11,1,14,29,12.396,484102,6022263,3409,-0.23,       NaN,-0.81,-1.17,-1.79
284,2016,11,1,14,29,52.702,484035,6022172,3742,-0.11,-0.18,-0.65,-1.15,-1.5
285,2016,11,1,14,29,59.186,484051,6022235,3080,0.06,       NaN,-0.52,-0.72,-1.33
286,2016,11,1,14,34,27.674,484078,6022189,3325,-0.23,       NaN,-0.81,-1.11,-1.83
287,2016,11,1,14,34,59.036,484085,6022222,3589,0.02,-0.1,-0.5,-1.27,-1.29
288,2016,11,1,14,37,5.066,484085,6022122,3737,-0.18,-0.23,-0.74,-1.3,-1.69
289,2016,11,1,14,37,13.654,484088,6022224,3370,0.31,       NaN,-0.27,-0.31,-1.03
290,2016,11,1,14,41,9.526,484098,6022239,3359,0.12,       NaN,-0.46,-0.64,-1.2
291,2016,11,1,14,42,15.738,484013,6022224,3505,0.19,       NaN,-0.39,-0.49,-1.1
292,2016,11,1,14,46,15.584,484085,6022172,3515,0.2,       NaN,-0.38,-1.42,-1.1
293,2016,11,1,14,46,53.362,484078,6022229,3398,-0.23,       NaN,-0.81,-1.13,-1.75
294,2016,11,1,14,48,14.028,484098,6022204,3343,-0.19,       NaN,-0.77,-1.08,-1.74
295,2016,11,1,14,48,53.344,484035,6022272,3494,-0.22,       NaN,-0.8,-1.33,-1.74
296,2016,11,1,14,49,14.01,484035,6022222,3782,-0.17,       NaN,-0.75,-1.29,-1.71
297,2016,11,1,14,49,44.494,484008,6022200,3531,-0.11,       NaN,-0.69,-0.95,-1.65
298,2016,11,1,14,51,50.312,484023,6022234,3488,0,       NaN,-0.58,-0.8,-1.39
299,2016,11,1,14,54,13.574,484088,6022214,3360,0.33,0.37,-0.31,-0.41,-1.01
300,2016,11,1,15,0,15.89,484023,6022234,3498,-0.18,       NaN,-0.76,-2.04,-1.68
301,2016,11,1,15,1,30.164,484078,6022214,3384,0.23,       NaN,-0.35,-0.39,-1.06
302,2016,11,1,15,2,36.018,484033,6022219,3497,-0.02,       NaN,-0.6,-0.71,-1.43
303,2016,11,1,15,5,26.19,484033,6022244,3564,-0.08,0.11,-0.82,-1.18,-1.77
304,2016,11,1,15,8,14.962,484088,6022239,3374,0.41,       NaN,-0.17,-0.16,-0.81
305,2016,11,1,15,10,14.338,484053,6022253,3459,-0.13,       NaN,-0.71,-0.97,-1.62
306,2016,11,1,15,15,53.188,484088,6022229,3363,0.15,       NaN,-0.43,-0.59,-1.21
307,2016,11,1,15,18,5.576,484028,6022199,3580,-0.24,       NaN,-0.82,-0.87,-1.56
308,2016,11,1,15,22,22.956,484103,6022239,3379,0.19,       NaN,-0.39,-0.51,-1.14
309,2016,11,1,15,27,13.246,484078,6022214,3360,0.37,       NaN,-0.21,-0.25,-0.82
310,2016,11,1,15,31,55.328,484048,6022279,3493,-0.01,       NaN,-0.59,-0.85,-1.43
311,2016,11,1,15,33,0.152,484085,6022172,2522,-0.02,       NaN,-0.6,-0.97,-1.55
312,2016,11,1,15,42,39.336,484023,6022234,3498,0.33,       NaN,-0.25,-0.31,-0.92
313,2016,11,1,15,44,1.02,484088,6022204,3398,-0.08,       NaN,-0.66,-0.86,-1.49
314,2016,11,1,15,44,46.184,484028,6022254,3456,0.08,0.16,-0.58,-0.8,-1.4
315,2016,11,1,15,45,14.606,484098,6022229,3339,0.33,0.35,-0.26,-0.34,-0.93
316,2016,11,1,15,52,47.43,484028,6022249,3492,0.38,0.39,-0.22,-0.26,-0.85
317,2016,11,1,16,1,52.28,484018,6022224,3427,-0.19,       NaN,-0.77,-1.13,-1.78
318,2016,11,1,16,2,26.14,484023,6022229,3520,0.04,       NaN,-0.54,-0.76,-1.36
319,2016,11,1,16,16,58.512,484048,6022239,3488,-0.19,-0.03,-0.88,-1.19,-1.91
320,2016,11,1,16,20,35.19,484048,6022289,3536,-0.13,       NaN,-0.71,-0.96,-1.59
321,2016,11,1,16,20,41.646,484068,6022249,3385,-0.23,       NaN,-0.81,-0.98,-1.83
322,2016,11,1,16,21,6.948,484088,6022214,3329,-0.29,       NaN,-0.87,-1.18,-1.92
323,2016,11,1,16,27,50.35,484028,6022224,3499,-0.07,0.13,-0.83,-1.05,-1.79
324,2016,11,1,16,28,22.68,484078,6022174,3407,-0.11,       NaN,-0.69,-0.93,-1.54
325,2016,11,1,16,32,39.584,484028,6022249,3500,0.54,       NaN,-0.04,0.04,-0.61
326,2016,11,1,16,52,54.344,484018,6022224,3517,-0.01,       NaN,-0.59,-0.76,-1.41
327,2016,11,1,17,4,26.914,484135,6022222,4704,-0.22,       NaN,-0.8,-1.14,-1.85
328,2016,11,1,17,8,7.164,484023,6022235,3584,-0.23,       NaN,-0.81,-1.18,-1.85
329,2016,11,1,17,10,3.918,484088,6022224,3354,0.55,0.56,-0.06,0,-0.64
330,2016,11,1,17,21,29.662,484093,6022239,3533,-0.14,       NaN,-0.72,-1.03,-1.62
331,2016,11,1,17,31,31.762,484078,6022214,3408,0.3,       NaN,-0.28,-0.35,-1.01
332,2016,11,1,17,33,11.764,484058,6022144,3224,-0.23,       NaN,-0.81,-1.19,-1.84
333,2016,11,1,17,52,4.208,484038,6022239,3438,-0.15,       NaN,-0.73,-0.97,-1.61
334,2016,11,1,18,5,17.066,484088,6022214,3354,0.6,       NaN,0.02,0.11,-0.5
335,2016,11,1,18,10,22.77,484053,6022174,3379,-0.35,       NaN,-0.93,-1.4,-2.07
336,2016,11,1,18,11,54.822,484033,6022225,3383,-0.16,-0.14,-0.74,-1.02,-1.69
337,2016,11,1,18,21,58.324,484063,6022214,3434,-0.18,       NaN,-0.76,-1.13,-1.74
338,2016,11,1,18,27,46.464,484078,6022199,3232,-0.36,       NaN,-0.94,-1.39,-2.07
339,2016,11,1,18,30,17.394,484018,6022249,3487,0.48,       NaN,-0.1,-0.1,-0.72
340,2016,11,1,18,59,35.064,484088,6022199,3403,-0.21,-0.39,-0.74,-1.72,-1.68
341,2016,11,1,19,0,24.31,484023,6022239,3503,-0.24,-0.46,-0.77,-1.72,-1.69
342,2016,11,1,19,2,55.9,484088,6022229,3362,0.28,       NaN,-0.3,-0.4,-0.97
343,2016,11,1,19,15,5.568,484068,6022229,3439,-0.25,       NaN,-0.83,-1.16,-1.82
344,2016,11,1,19,22,40.434,484038,6022254,3512,-0.21,       NaN,-0.79,-0.95,-1.68
345,2016,11,1,19,31,52.968,484078,6022224,3393,0.44,0.47,-0.2,-0.19,-0.91
346,2016,11,1,19,48,19.048,484033,6022219,3464,-0.23,       NaN,-0.81,-1.07,-1.78
347,2016,11,1,19,51,5.002,484089,6022169,2878,-0.26,       NaN,-0.84,-1.22,-1.84
348,2016,11,1,19,56,10.146,484033,6022244,3508,-0.24,       NaN,-0.82,-1.22,-1.8
349,2016,11,1,20,6,47.758,484028,6022264,3463,-0.1,       NaN,-0.68,-0.9,-1.54
350,2016,11,1,20,34,23.45,484093,6022229,3379,-0.08,       NaN,-0.66,-0.94,-1.51
351,2016,11,1,20,42,54.454,484088,6022229,3345,0.25,       NaN,-0.33,-0.42,-1.01
352,2016,11,1,20,44,3.708,484033,6022214,3483,-0.01,       NaN,-0.59,-0.78,-1.4
353,2016,11,1,20,52,19.602,484028,6022239,3501,0.28,       NaN,-0.3,-0.35,-0.98
354,2016,11,1,22,20,35.84,484003,6022204,3517,-0.24,       NaN,-0.82,-1.07,-1.8
355,2016,11,1,22,26,5.512,484018,6022239,3495,-0.08,       NaN,-0.66,-0.97,-1.56
356,2016,11,1,22,29,27.652,484083,6022219,3324,0.18,       NaN,-0.4,-0.52,-1.14
357,2016,11,1,22,29,38.062,484103,6022249,3355,-0.22,       NaN,-0.8,-1.2,-1.79
358,2016,11,1,22,45,24.126,484033,6022244,3508,-0.21,       NaN,-0.79,-1.1,-1.72
359,2016,11,1,22,49,31.922,484057,6022293,3584,-0.35,       NaN,-0.93,-1.35,-2.02
360,2016,11,1,22,55,35.408,484068,6022279,3419,-0.22,-0.05,-0.9,-1.26,-1.99
361,2016,11,1,23,32,34.81,484028,6022239,3488,0.44,       NaN,-0.14,-0.14,-0.76
362,2016,11,1,23,42,46.674,484018,6022214,3490,-0.07,       NaN,-0.65,-0.94,-1.59
363,2016,11,2,0,13,6.24,484078,6022224,3339,-0.01,       NaN,-0.59,-0.8,-1.44
364,2016,11,2,0,14,53.326,484098,6022214,3361,-0.11,       NaN,-0.69,-0.97,-1.59
365,2016,11,2,0,31,27.012,484085,6022172,2403,-0.34,       NaN,-0.92,-1.29,-2.06
366,2016,11,2,0,31,37.908,484085,6022172,4734,-0.14,       NaN,-0.72,-0.92,-1.71
367,2016,11,2,0,31,41.47,484135,6022272,3791,-0.13,       NaN,-0.71,-1,-1.7
368,2016,11,2,0,46,30.728,484098,6022248,3299,-0.06,       NaN,-0.64,-0.96,-1.52
369,2016,11,2,1,8,0.708,484013,6022249,3571,-0.09,       NaN,-0.67,-0.99,-1.66
370,2016,11,2,1,18,41.526,484018,6022240,3486,0.01,       NaN,-0.57,-0.76,-1.41
371,2016,11,2,1,29,4.758,484078,6022214,3379,-0.2,       NaN,-0.78,-1.15,-1.78
372,2016,11,2,1,35,44.772,484098,6022204,3343,-0.29,       NaN,-0.87,-1.14,-1.83
373,2016,11,2,1,36,25.744,483993,6022244,3504,-0.23,       NaN,-0.81,-1.18,-1.81
374,2016,11,2,1,42,49.192,484078,6022204,3410,-0.15,       NaN,-0.73,-0.97,-1.71
375,2016,11,2,2,9,18.448,484123,6022234,3424,-0.16,       NaN,-0.74,-1.1,-1.76
376,2016,11,2,2,50,10.064,484063,6022189,3423,-0.08,-0.01,-0.71,-0.97,-1.64
377,2016,11,2,3,36,48.77,484028,6022229,3500,0.04,0.14,-0.63,-0.85,-1.48
378,2016,11,2,3,41,35.936,484098,6022224,3303,-0.18,       NaN,-0.76,-1.07,-1.76
379,2016,11,2,3,42,21.846,484028,6022239,3502,-0.09,       NaN,-0.67,-0.96,-1.66
380,2016,11,2,4,7,0.784,484078,6022304,3543,-0.22,       NaN,-0.8,-1.2,-1.85
381,2016,11,2,4,7,41.106,484078,6022214,3350,-0.17,       NaN,-0.75,-0.99,-1.68
382,2016,11,2,5,2,5.508,484028,6022274,3497,-0.16,       NaN,-0.74,-1.19,-1.81
383,2016,11,2,7,14,56.122,484078,6022100,3418,-0.02,       NaN,-0.6,-0.91,-1.51
384,2016,11,2,7,48,4.442,484053,6022264,3619,-0.05,       NaN,-0.63,-0.99,-1.59
385,2016,11,2,8,21,26.482,484038,6022249,3498,-0.11,       NaN,-0.69,-0.99,-1.64
386,2016,11,2,8,46,27.892,484078,6022179,3378,0.07,       NaN,-0.51,-0.69,-1.35
387,2016,11,2,9,31,57.19,484003,6022250,3263,0.1,       NaN,-0.48,-0.71,-1.33
388,2016,11,2,10,10,29.082,484013,6022224,3530,-0.02,       NaN,-0.6,-0.8,-1.41
389,2016,11,2,10,15,18.804,484063,6022189,3373,-0.08,       NaN,-0.66,-0.95,-1.62
390,2016,11,2,10,37,55.328,484073,6022189,3418,0.02,       NaN,-0.56,-0.69,-1.43
391,2016,11,2,10,43,26.316,484088,6022199,3454,-0.14,       NaN,-0.72,-1.03,-1.69
392,2016,11,2,10,49,52.796,484028,6022254,3503,-0.09,       NaN,-0.67,-1.04,-1.6
393,2016,11,2,11,14,26.278,484098,6022105,1938,-0.1,0.03,-0.77,-1.23,-1.82
394,2016,11,2,12,6,0.036,484013,6022190,3508,0.07,0.18,-0.62,-0.72,-1.41
395,2016,11,2,12,20,9.122,484035,6022172,2062,-0.29,       NaN,-0.87,-1.33,-2.02
396,2016,11,2,12,22,40.76,484028,6022239,3391,-0.06,       NaN,-0.64,-0.83,-1.51
397,2016,11,2,12,35,22.426,484048,6022254,3283,-0.34,       NaN,-0.92,-1.33,-2.07
398,2016,11,2,12,40,45.964,484038,6022229,3498,0.09,       NaN,-0.49,-0.59,-1.26
399,2016,11,2,12,41,28.014,484028,6022239,3512,-0.12,       NaN,-0.7,-0.99,-1.73
400,2016,11,2,12,42,34.498,484028,6022224,3511,-0.11,       NaN,-0.69,-1.02,-1.67
401,2016,11,2,14,21,14.764,484013,6022200,3407,-0.33,       NaN,-0.91,-1.23,-2.01
402,2016,11,2,14,21,46.998,484070,6022216,3198,-0.16,       NaN,-0.74,-0.94,-1.66
403,2016,11,2,14,22,4.128,484028,6022224,3504,-0.06,       NaN,-0.64,-0.87,-1.51
404,2016,11,2,14,22,40.12,484008,6022194,3563,-0.2,       NaN,-0.78,-1.01,-1.75
405,2016,11,2,14,24,55.016,484008,6022195,3328,-0.15,       NaN,-0.73,-0.83,-1.71
406,2016,11,2,14,28,5.232,484053,6022150,3395,-0.07,       NaN,-0.65,-0.86,-1.59
407,2016,11,2,15,42,9.768,484103,6022239,3339,-0.15,0.08,-0.91,-1.12,-1.88
408,2016,11,2,16,18,35.854,484008,6022195,3506,0.01,       NaN,-0.57,-0.69,-1.43
409,2016,11,2,16,25,12.416,484018,6022249,3478,-0.15,       NaN,-0.73,-0.85,-1.64
410,2016,11,2,16,25,30.754,484033,6022269,3495,0.05,       NaN,-0.53,-0.67,-1.32
411,2016,11,2,16,44,44.66,484003,6022234,3409,-0.17,       NaN,-0.75,-0.98,-1.71
412,2016,11,2,16,49,8.162,484008,6022219,3507,-0.11,       NaN,-0.69,-0.92,-1.61
413,2016,11,2,17,46,7.244,484003,6022190,3517,0.02,0.14,-0.67,-0.85,-1.59
414,2016,11,2,17,46,52.512,484003,6022175,3454,0,0.17,-0.75,-0.78,-1.75
415,2016,11,2,18,57,58.79,484137,6022265,4295,0,       NaN,-0.58,-0.65,-1.41
416,2016,11,2,19,18,34.66,484028,6022234,3488,-0.15,       NaN,-0.73,-0.75,-1.61
417,2016,11,2,19,51,7.066,483991,6022177,3528,0.07,0.16,-0.59,-0.6,-1.44
418,2016,11,2,19,55,57.43,484063,6022139,3335,-0.17,       NaN,-0.75,-0.94,-1.71
419,2016,11,2,21,51,41.652,483985,6022172,3130,-0.15,       NaN,-0.73,-1,-1.69
420,2016,11,2,22,1,15.466,484013,6022225,3489,0.02,0.08,-0.62,-0.79,-1.5
421,2016,11,2,22,1,19.436,484073,6022184,3429,-0.04,0.07,-0.7,-0.8,-1.61
422,2016,11,2,22,1,43.214,483994,6022177,3439,0.06,       NaN,-0.52,-0.6,-1.34
423,2016,11,2,22,7,23.696,484053,6022160,3429,-0.04,0.08,-0.72,-0.92,-1.64
424,2016,11,2,22,8,8.202,484063,6022184,3425,-0.23,       NaN,-0.81,-1.07,-1.83
425,2016,11,2,22,30,46.636,484043,6022224,3400,-0.27,       NaN,-0.85,-1.15,-1.9
426,2016,11,2,22,48,17,484013,6022214,3482,0.11,       NaN,-0.47,-0.63,-1.26
427,2016,11,2,22,53,55.526,484048,6022274,3521,0.08,       NaN,-0.5,-0.75,-1.31
428,2016,11,3,0,25,49.496,484058,6022170,3338,-0.03,0.06,-0.68,-0.9,-1.6
429,2016,11,3,0,48,56.464,484377,6022414,3618,-0.05,       NaN,-0.63,-0.86,-1.54
430,2016,11,3,0,50,25.772,484387,6022414,3502,0.07,       NaN,-0.51,-0.63,-1.31
431,2016,11,3,0,51,28.222,484427,6022368,2838,-0.25,       NaN,-0.83,-1.14,-1.88
432,2016,11,3,0,53,4.202,484367,6022424,3552,-0.1,0.04,-0.78,-1.04,-1.81
433,2016,11,3,0,54,8.812,484382,6022419,3535,0.02,0.08,-0.61,-0.81,-1.47
434,2016,11,3,0,55,46.412,484435,6022372,3379,-0.01,       NaN,-0.59,-0.76,-1.44
435,2016,11,3,0,59,35.576,484382,6022419,3567,-0.11,-0.38,-0.62,-1.56,-1.49
436,2016,11,3,1,8,28.744,484372,6022424,3318,0.01,       NaN,-0.57,-0.77,-1.43
437,2016,11,3,1,10,43.958,484326,6022338,3553,-0.14,       NaN,-0.72,-1.15,-1.78
438,2016,11,3,1,14,18.546,484397,6022424,3536,-0.07,0.05,-0.73,-1.04,-1.72
439,2016,11,3,1,18,19.052,484352,6022359,3439,-0.28,       NaN,-0.86,-1.22,-1.95
440,2016,11,3,1,19,31.32,484377,6022424,3535,-0.16,       NaN,-0.74,-1.07,-1.78
441,2016,11,3,1,24,28.828,484372,6022438,3533,-0.14,0.02,-0.83,-1.14,-1.87
442,2016,11,3,1,26,57.334,484357,6022409,3523,-0.25,-0.25,-0.83,-1.11,-1.82
443,2016,11,3,1,29,20.494,484435,6022372,2164,-0.3,-0.31,-0.88,-1.3,-1.92
444,2016,11,3,1,29,30.116,484336,6022298,3308,-0.22,       NaN,-0.8,-1.1,-1.81
445,2016,11,3,1,31,17.096,484362,6022409,3543,-0.24,       NaN,-0.82,-1.13,-1.84
446,2016,11,3,1,32,54.486,484357,6022394,3505,-0.23,       NaN,-0.81,-1.06,-1.78
447,2016,11,3,1,33,11.736,484023,6022234,3531,-0.07,       NaN,-0.65,-0.9,-1.57
448,2016,11,3,1,33,51.528,484008,6022219,3477,-0.07,       NaN,-0.65,-0.87,-1.53
449,2016,11,3,1,38,20.692,484402,6022434,3089,-0.28,       NaN,-0.86,-1.1,-1.94
450,2016,11,3,1,38,27.968,484372,6022404,3548,-0.1,       NaN,-0.68,-0.86,-1.55
451,2016,11,3,1,39,12.588,484347,6022354,3523,-0.15,       NaN,-0.73,-0.85,-1.67
452,2016,11,3,1,40,36.824,484362,6022404,3439,-0.07,0.12,-0.81,-1.15,-1.86
453,2016,11,3,1,41,43.946,484385,6022472,2113,-0.29,-0.12,-0.95,-1.45,-2.04
454,2016,11,3,1,42,4.35,484023,6022234,3580,-0.12,       NaN,-0.7,-0.9,-1.62
455,2016,11,3,1,42,48.972,484337,6022339,3526,-0.29,       NaN,-0.87,-1.31,-1.96
456,2016,11,3,1,43,21.764,484385,6022472,4958,0.03,0.13,-0.64,-0.85,-1.51
457,2016,11,3,1,43,54.368,484382,6022434,4308,-0.16,       NaN,-0.74,-1,-1.74
458,2016,11,3,1,46,18.928,484008,6022219,3617,0.04,       NaN,-0.54,-0.65,-1.37
459,2016,11,3,1,46,54.454,484367,6022389,3558,-0.23,       NaN,-0.81,-1.15,-1.83
460,2016,11,3,1,46,59.108,484447,6022399,3533,-0.25,       NaN,-0.83,-1.15,-1.86
461,2016,11,3,1,47,47.174,484377,6022379,3542,-0.15,       NaN,-0.73,-1.01,-1.71
462,2016,11,3,1,48,8.802,484013,6022215,3602,-0.24,       NaN,-0.82,-1.16,-1.88
463,2016,11,3,1,48,39.778,484352,6022349,3539,-0.23,       NaN,-0.81,-1.11,-1.83
464,2016,11,3,1,51,20.91,484382,6022364,3552,-0.37,       NaN,-0.95,-1.24,-2.09
465,2016,11,3,1,53,14.93,484362,6022364,3542,-0.05,       NaN,-0.63,-0.8,-1.46
466,2016,11,3,1,53,31.944,484335,6022322,3275,-0.18,-0.01,-0.88,-1.21,-1.92
467,2016,11,3,1,54,11.738,484372,6022414,3520,-0.21,       NaN,-0.79,-1.06,-1.72
468,2016,11,3,1,56,36.042,484337,6022364,3553,-0.28,       NaN,-0.86,-1.16,-1.9
469,2016,11,3,1,57,8.952,484372,6022399,3535,-0.44,       NaN,-1.02,-1.37,-2.16
470,2016,11,3,1,57,28.4,484397,6022334,3397,-0.37,       NaN,-0.95,-1.21,-2.01
471,2016,11,3,1,59,0.18,484332,6022364,3537,-0.34,-0.2,-0.97,-1.51,-2.03
472,2016,11,3,1,59,8.01,484357,6022394,3517,-0.35,       NaN,-0.93,-1.49,-1.99
473,2016,11,3,2,1,47.194,484352,6022364,3532,0.25,0.27,-0.35,-0.39,-1.04
474,2016,11,3,2,2,41.71,484372,6022394,3478,-0.27,       NaN,-0.85,-1.24,-1.88
475,2016,11,3,2,5,37.292,484367,6022434,3542,-0.36,       NaN,-0.94,-1.36,-2.06
476,2016,11,3,2,6,22.212,484366,6022313,3397,-0.39,       NaN,-0.97,-1.47,-2.15
477,2016,11,3,2,7,2.82,484335,6022322,2088,-0.39,-0.18,-1.06,-1.48,-2.32
478,2016,11,3,2,11,6.336,484362,6022364,3467,-0.22,       NaN,-0.8,-1.1,-1.82
479,2016,11,3,2,17,47.588,484352,6022364,3537,0.38,0.41,-0.23,-0.19,-0.86
480,2016,11,3,2,20,36.044,484058,6022169,3435,0.06,       NaN,-0.52,-0.57,-1.32
481,2016,11,3,2,23,32.748,484352,6022354,3518,-0.27,       NaN,-0.85,-1.2,-1.95
482,2016,11,3,2,24,22.918,484336,6022313,3489,-0.28,       NaN,-0.86,-1.21,-1.9
483,2016,11,3,2,25,17.544,484357,6022369,3539,-0.03,0.07,-0.69,-0.88,-1.6
484,2016,11,3,2,26,42.082,484387,6022379,3292,-0.36,       NaN,-0.94,-1.24,-2.05
485,2016,11,3,2,27,30.022,484346,6022328,3502,-0.01,0.1,-0.68,-0.89,-1.59
486,2016,11,3,2,29,49.346,484352,6022364,3541,0.09,       NaN,-0.49,-0.55,-1.24
487,2016,11,3,2,29,58.264,484362,6022364,3510,-0.33,       NaN,-0.91,-1.16,-1.97
488,2016,11,3,2,33,19.826,484362,6022364,3527,-0.01,       NaN,-0.59,-0.73,-1.42
489,2016,11,3,2,36,26.742,484362,6022349,3518,-0.08,0.01,-0.72,-0.89,-1.63
490,2016,11,3,2,38,20.406,484397,6022419,3634,-0.26,-0.21,-0.86,-1.05,-1.83
491,2016,11,3,2,38,55.698,484342,6022409,3531,-0.37,       NaN,-0.95,-1.18,-2
492,2016,11,3,2,40,30.318,484352,6022364,3552,0.19,0.24,-0.45,-0.52,-1.21
493,2016,11,3,2,43,8.62,484387,6022414,3548,-0.29,       NaN,-0.87,-1.11,-1.88
494,2016,11,3,2,44,56.964,484352,6022364,3524,0.22,0.26,-0.39,-0.45,-1.11
495,2016,11,3,2,46,33.544,484377,6022389,3560,-0.31,       NaN,-0.89,-1.17,-1.98
496,2016,11,3,2,46,37.56,484337,6022374,3548,-0.36,       NaN,-0.94,-1.17,-2.08
497,2016,11,3,2,49,6.304,484342,6022359,3522,-0.11,       NaN,-0.69,-0.89,-1.58
498,2016,11,3,2,51,45.836,484372,6022404,3533,-0.35,       NaN,-0.93,-1.2,-2
499,2016,11,3,2,53,10.24,484372,6022349,3539,-0.12,       NaN,-0.7,-0.89,-1.57
500,2016,11,3,2,57,43.604,484352,6022349,3536,0.09,       NaN,-0.49,-0.6,-1.27
501,2016,11,3,2,57,53.71,484382,6022369,3528,-0.18,-0.02,-0.86,-1.21,-1.9
502,2016,11,3,2,58,54.03,484362,6022364,3561,-0.15,       NaN,-0.73,-1.08,-1.65
503,2016,11,3,3,1,17.946,484371,6022348,3536,-0.25,       NaN,-0.83,-1.2,-1.82
504,2016,11,3,3,8,4.042,484352,6022354,3519,0.14,       NaN,-0.44,-0.52,-1.2
505,2016,11,3,3,10,26.522,484352,6022349,3537,-0.23,       NaN,-0.81,-1.06,-1.85
506,2016,11,3,3,13,33.628,484352,6022349,3497,0.05,       NaN,-0.53,-0.7,-1.37
507,2016,11,3,3,14,26.028,484352,6022364,3534,0.26,       NaN,-0.32,-0.34,-1.01
508,2016,11,3,3,20,42.896,484377,6022349,3537,-0.06,       NaN,-0.64,-0.67,-1.56
509,2016,11,3,3,29,36.742,484352,6022364,3539,0.23,       NaN,-0.35,-0.37,-1.04
510,2016,11,3,3,37,34.118,484356,6022343,3334,-0.32,       NaN,-0.9,-1.05,-2.02
511,2016,11,3,3,38,10.722,484362,6022364,3536,-0.04,0.08,-0.71,-0.91,-1.6
512,2016,11,3,3,45,51.402,484352,6022354,3538,-0.18,       NaN,-0.76,-1.05,-1.72
513,2016,11,3,3,50,47.634,484322,6022349,2517,-0.36,       NaN,-0.94,-1.3,-2.03
514,2016,11,3,3,51,20.062,484435,6022372,2192,-0.44,       NaN,-1.02,-1.41,-2.21
515,2016,11,3,3,51,32.798,484372,6022364,3518,-0.32,       NaN,-0.9,-1.27,-2
516,2016,11,3,3,52,8.658,484326,6022323,4288,-0.1,0.17,-0.94,-1.12,-2.06
517,2016,11,3,3,55,44.758,484352,6022359,3533,0.49,       NaN,-0.09,0.01,-0.66
518,2016,11,3,4,5,26.22,484351,6022348,3545,0.22,       NaN,-0.36,-0.39,-1.07
519,2016,11,3,4,8,42.472,484346,6022348,3517,0.04,0.17,-0.66,-0.86,-1.55
520,2016,11,3,4,15,35.12,484352,6022359,3519,0.01,       NaN,-0.57,-0.68,-1.39
521,2016,11,3,4,18,9.69,484352,6022359,3516,0.08,       NaN,-0.5,-0.58,-1.25
522,2016,11,3,4,19,14.542,484352,6022359,3531,0.07,       NaN,-0.51,-0.64,-1.34
523,2016,11,3,4,24,57.104,484377,6022349,3546,-0.1,       NaN,-0.68,-0.91,-1.58
524,2016,11,3,4,27,32.18,484362,6022349,3525,0.03,       NaN,-0.56,-0.7,-1.37
525,2016,11,3,4,28,18.352,484352,6022359,3539,0.3,       NaN,-0.28,-0.28,-0.95
526,2016,11,3,4,31,12.464,484352,6022364,3543,0.09,       NaN,-0.49,-0.67,-1.31
527,2016,11,3,4,37,56.056,484331,6022368,3542,0.13,0.26,-0.6,-0.86,-1.47
528,2016,11,3,4,41,34.208,484341,6022338,3518,0.18,       NaN,-0.4,-0.48,-1.14
529,2016,11,3,4,44,17.506,484351,6022338,3548,-0.12,0.03,-0.81,-1.11,-1.88
530,2016,11,3,4,48,46.576,484357,6022359,3536,-0.05,       NaN,-0.63,-0.82,-1.5
531,2016,11,3,4,50,30.362,484352,6022359,3514,0.15,       NaN,-0.43,-0.52,-1.18
532,2016,11,3,4,51,24.58,484382,6022394,3509,-0.14,       NaN,-0.72,-1.03,-1.72
533,2016,11,3,4,54,52.266,484351,6022348,3555,-0.18,       NaN,-0.76,-1.07,-1.75
534,2016,11,3,4,56,3.24,484357,6022394,3643,-0.11,       NaN,-0.69,-0.95,-1.68
535,2016,11,3,4,58,12.018,484352,6022349,3539,-0.1,       NaN,-0.68,-0.89,-1.59
536,2016,11,3,4,59,48.008,484342,6022359,3533,0.11,       NaN,-0.47,-1.99,-1.21
537,2016,11,3,5,0,20.786,484362,6022364,3555,-0.17,       NaN,-0.75,-1.77,-1.74
538,2016,11,3,5,2,10.546,484352,6022359,3498,0.15,       NaN,-0.43,-0.55,-1.18
539,2016,11,3,5,5,57.03,484352,6022339,3554,-0.12,       NaN,-0.7,-0.95,-1.67
540,2016,11,3,5,11,9.878,484362,6022349,3517,-0.23,       NaN,-0.81,-1.05,-1.87
